"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","“Archie Po has been my friend for a long time”

duterte gets free helicopter rides from biz partner of mike arroyo

#PilipinasDebates2016",FALSE,0,NA,2016-03-03 03:10:35,FALSE,NA,"705228854059626497",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","xpeanutgalleryx",0,FALSE,FALSE,NA,NA
"2","RT @xpeanutgalleryx: Archie Po also in helicopter controversy involving former first gentleman Mike Arroyo &amp; PNP

#PilipinasDebates2016  ht…",FALSE,0,NA,2016-03-03 03:10:33,FALSE,NA,"705228844718895104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mgvtrb",1,TRUE,FALSE,NA,NA
"3","RT @Senyora: Oo nga GMA! 1 more hour! Wala rin naman masyado nanonood nung ibang shows n'yo. #sorrynotsorry #PiliPinasDebates2016",FALSE,0,NA,2016-03-03 03:08:36,FALSE,NA,"705228352152596485",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","baldonado85",5973,TRUE,FALSE,NA,NA
"4","Archie Po also in helicopter controversy involving former first gentleman Mike Arroyo &amp; PNP

#PilipinasDebates2016  https://t.co/SDgdOWFACT",FALSE,0,NA,2016-03-03 03:07:42,FALSE,NA,"705228128365318144",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","xpeanutgalleryx",1,FALSE,FALSE,NA,NA
"5","RT @imdanielpadilla: Good Luck Kuya MAR ! #MarwithaPlan #PiliPinasDebates2016",FALSE,0,NA,2016-03-03 03:00:23,FALSE,NA,"705226286277332993",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iameloisenicole",3154,TRUE,FALSE,NA,NA
"6","RT @Senyora: Oo nga GMA! 1 more hour! Wala rin naman masyado nanonood nung ibang shows n'yo. #sorrynotsorry #PiliPinasDebates2016",FALSE,0,NA,2016-03-03 02:52:39,FALSE,NA,"705224340183261184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Paul_Lopez_",5973,TRUE,FALSE,NA,NA
"7","RT @imdanielpadilla: Good Luck Kuya MAR ! #MarwithaPlan #PiliPinasDebates2016",FALSE,0,NA,2016-03-03 02:48:03,FALSE,NA,"705223181838131201",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","GarrieMaligaya",3154,TRUE,FALSE,NA,NA
"8","RT @pinkyjhewelii: Si Duterte talaga 'yung chill lang, e. #PiliPinasDebates2016 #DU30",FALSE,0,NA,2016-03-03 02:43:19,FALSE,NA,"705221989124812800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aldeajaniele10",1,TRUE,FALSE,NA,NA
"9","#NicomaineAt21 . #AlDub
#PiliPinasDebates2016
#24Oras - March 2, 2016 #KMJS11

#BalitangAmianan #EatBulaga... https://t.co/SGld7JTDze",FALSE,1,NA,2016-03-03 02:28:09,FALSE,NA,"705218173881044992",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","24OrasAmianan",0,FALSE,FALSE,NA,NA
"10","RT @imdanielpadilla: Good Luck Kuya MAR ! #MarwithaPlan #PiliPinasDebates2016",FALSE,0,NA,2016-03-03 02:22:50,FALSE,NA,"705216835575132161",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","24Jascher",3154,TRUE,FALSE,NA,NA
"11","Before: #PiliPinasDebates2016
After: #PiliPinasDebate2016 

Walang ""s"" <ed><U+00A0><U+00BD><ed><U+00B8><U+00A2> Panget yung new hashtag. Sayang pero maganda yung Emoji <ed><U+00A0><U+00BD><ed><U+00B8><U+0080>",FALSE,1,"keenesquivias",2016-03-03 02:20:06,FALSE,"705208704228954113","705216149445693441","36296688","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","keenesquivias",0,FALSE,FALSE,NA,NA
"12","RT @ohmylifeposts: Promises are truly easy to make. It now depends on the execution. <U+263A> #PiliPinasDebates2016",FALSE,0,NA,2016-03-03 02:10:19,FALSE,NA,"705213685866766337",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","denhood96",194,TRUE,FALSE,NA,NA
"13","RT @ohmylifeposts: God bless the Philippines! #PiliPinasDebates2016",FALSE,0,NA,2016-03-03 02:10:18,FALSE,NA,"705213681252978688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","denhood96",110,TRUE,FALSE,NA,NA
"14","RT @kyleculatorr: Prof: ""Okay, class. The project is due next week.""
Duterte: ""Sus ma'am..... I'll do it in three days.""

#PiliPinasDebates…",FALSE,0,NA,2016-03-03 01:59:12,FALSE,NA,"705210887263559681",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","mamaiaisabelle",873,TRUE,FALSE,NA,NA
"15","duterte's cheap, just give him a bridge &amp; he's ok with china stealing our islands. 

how bout you? you ok with this? #PilipinasDebates2016",FALSE,2,NA,2016-03-03 01:55:04,FALSE,NA,"705209848586088449",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","xpeanutgalleryx",0,FALSE,FALSE,NA,NA
"16","RT @bernardokath: Goodluck kuya mar! <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> #PiliPinasDebates2016 #MarWithAPlan https://t.co/IhwF9xMHU2",FALSE,0,NA,2016-03-03 01:45:37,FALSE,NA,"705207470847717377",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AngatKayczee",3425,TRUE,FALSE,NA,NA
"17","Banks are going to steal from you with negative interest rates.
https://t.co/utVNtVQO7O
@oy_stephen
#PiliPinasDebates2016 #SCPrimary #NoWar",FALSE,0,NA,2016-03-03 00:43:25,FALSE,NA,"705191816413503489",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AscensionKelsey",0,FALSE,FALSE,NA,NA
"18","RT @Senyora: Kaya pag ABS na ang host Karen sa #PiliPinasDebates2016, pigain nyo ang mga kandidato. Ilabas lahat ng mailalabas!  https://t.…",FALSE,0,NA,2016-03-03 00:39:01,FALSE,NA,"705190707317739520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SofiaGuevarra1",341,TRUE,FALSE,NA,NA
"19","RT @BilangPilipino: Ano ang gusto mong itanong sa susunod na #PiliPinasDebates2016? Gamitin ang hashtag na #BilangPilipino! https://t.co/MX…",FALSE,0,NA,2016-03-03 00:37:44,FALSE,NA,"705190386214416384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Neodecena",50,TRUE,FALSE,NA,NA
"20","RT @NonstopQuotes: Know your candidate! TUNE IN TO GMA7 today from 5pm to 7pm for the 1st Presidential Debate. #PiliPinasDebates2016",FALSE,0,NA,2016-03-03 00:29:04,FALSE,NA,"705188204706574336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aldeajaniele10",11,TRUE,FALSE,NA,NA
"21","RT @imdanielpadilla: Good Luck Kuya MAR ! #MarwithaPlan #PiliPinasDebates2016",FALSE,0,NA,2016-03-03 00:27:44,FALSE,NA,"705187870558924800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","crlynatividadxx",3154,TRUE,FALSE,NA,NA
"22","RT @Senyora: Magaling din tong si Binay eh, friends-friends para hindi i-hard.  #PiliPinasDebates2016",FALSE,0,NA,2016-03-03 00:16:15,FALSE,NA,"705184978846416896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","frozenturon_06",1348,TRUE,FALSE,NA,NA
"23","RT @imdanielpadilla: Good Luck Kuya MAR ! #MarwithaPlan #PiliPinasDebates2016",FALSE,0,NA,2016-03-03 00:13:48,FALSE,NA,"705184362392743936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","knsupremacyOFC",3154,TRUE,FALSE,NA,NA
"24","#pilipinasdebates2016

 https://t.co/Q3SNfxKYKX",FALSE,0,NA,2016-03-02 23:52:32,FALSE,NA,"705179012461494273",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","xpeanutgalleryx",0,FALSE,FALSE,NA,NA
"25","RT @bernardokath: Goodluck kuya mar! <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> #PiliPinasDebates2016 #MarWithAPlan https://t.co/IhwF9xMHU2",FALSE,0,NA,2016-03-02 23:35:32,FALSE,NA,"705174732702765058",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","kathniel_crissa",3425,TRUE,FALSE,NA,NA
"26","RT @imdanielpadilla: Good Luck Kuya MAR ! #MarwithaPlan #PiliPinasDebates2016",FALSE,0,NA,2016-03-02 23:24:29,FALSE,NA,"705171952403484672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gelaipadilla12",3154,TRUE,FALSE,NA,NA
"27","RT @imdanielpadilla: Good Luck Kuya MAR ! #MarwithaPlan #PiliPinasDebates2016",FALSE,0,NA,2016-03-02 23:05:57,FALSE,NA,"705167286907195392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ginalynballart1",3154,TRUE,FALSE,NA,NA
"28","RT @imdanielpadilla: Good Luck Kuya MAR ! #MarwithaPlan #PiliPinasDebates2016",FALSE,0,NA,2016-03-02 22:58:29,FALSE,NA,"705165406965596160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kyluuhhx",3154,TRUE,FALSE,NA,NA
"29","RT @imdanielpadilla: Good Luck Kuya MAR ! #MarwithaPlan #PiliPinasDebates2016",FALSE,0,NA,2016-03-02 22:39:04,FALSE,NA,"705160524510539779",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","impxdilladaniel",3154,TRUE,FALSE,NA,NA
"30","RT @imdanielpadilla: Good Luck Kuya MAR ! #MarwithaPlan #PiliPinasDebates2016",FALSE,0,NA,2016-03-02 22:25:37,FALSE,NA,"705157138104975360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mikaaelahh",3154,TRUE,FALSE,NA,NA
"31","RT @bernardokath: Goodluck kuya mar! <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> #PiliPinasDebates2016 #MarWithAPlan https://t.co/IhwF9xMHU2",FALSE,0,NA,2016-03-02 22:23:08,FALSE,NA,"705156512637964289",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ItsMeTin08",3425,TRUE,FALSE,NA,NA
"32","RT @imdanielpadilla: Good Luck Kuya MAR ! #MarwithaPlan #PiliPinasDebates2016",FALSE,0,NA,2016-03-02 22:20:10,FALSE,NA,"705155765527572481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ItsMeTin08",3154,TRUE,FALSE,NA,NA
"33","RT @imdanielpadilla: Good Luck Kuya MAR ! #MarwithaPlan #PiliPinasDebates2016",FALSE,0,NA,2016-03-02 22:15:04,FALSE,NA,"705154482699530240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ladadinicole",3154,TRUE,FALSE,NA,NA
"34","RT @imdanielpadilla: Good Luck Kuya MAR ! #MarwithaPlan #PiliPinasDebates2016",FALSE,0,NA,2016-03-02 22:13:34,FALSE,NA,"705154103979040768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kingkath_",3154,TRUE,FALSE,NA,NA
"35","RT @imdanielpadilla: Good Luck Kuya MAR ! #MarwithaPlan #PiliPinasDebates2016",FALSE,0,NA,2016-03-02 22:06:44,FALSE,NA,"705152386965241858",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jannaxxkathniel",3154,TRUE,FALSE,NA,NA
"36","RT @imdanielpadilla: Good Luck Kuya MAR ! #MarwithaPlan #PiliPinasDebates2016",FALSE,0,NA,2016-03-02 21:50:49,FALSE,NA,"705148378846375937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mrskathrynford",3154,TRUE,FALSE,NA,NA
"37","RT @IamEthylGabison: Debate Schedule. Meron pa pala ibang araw. Charot! #PiliPinasDebates2016 https://t.co/xU5QvHiYbi",FALSE,0,NA,2016-03-02 21:42:07,FALSE,NA,"705146189016989697",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","slmgmaxxx",2260,TRUE,FALSE,NA,NA
"38","RT @imdanielpadilla: Good Luck Kuya MAR ! #MarwithaPlan #PiliPinasDebates2016",FALSE,0,NA,2016-03-02 21:36:28,FALSE,NA,"705144768158834689",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","damnfinn",3154,TRUE,FALSE,NA,NA
"39","RT @imdanielpadilla: Good Luck Kuya MAR ! #MarwithaPlan #PiliPinasDebates2016",FALSE,0,NA,2016-03-02 21:27:18,FALSE,NA,"705142461513895936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wenggandaaa",3154,TRUE,FALSE,NA,NA
"40","RT @PrinceOfBanats: Binay be like... #PiliPinasDebates2016 https://t.co/5sQP9KCmQy",FALSE,0,NA,2016-03-02 20:57:38,FALSE,NA,"705134996407713792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luisspy34",170,TRUE,FALSE,NA,NA
"41","RT @imdanielpadilla: Good Luck Kuya MAR ! #MarwithaPlan #PiliPinasDebates2016",FALSE,0,NA,2016-03-02 20:21:10,FALSE,NA,"705125817727070208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ohbealogy",3154,TRUE,FALSE,NA,NA
"42","RT @itsmebluedrix: I'm so proud! I hope this enlightened many of our countrymen. <ed><U+00A0><U+00BD><ed><U+00B8><U+008A> Mabuhay ang Pilipinas! <ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00AD> #PiliPinasDebates2016",FALSE,0,NA,2016-03-02 20:08:59,FALSE,NA,"705122754538831872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EmmaWurtzbach",2,TRUE,FALSE,NA,NA
"43","RT @itsmebluedrix: I'm so proud! I hope this enlightened many of our countrymen. <ed><U+00A0><U+00BD><ed><U+00B8><U+008A> Mabuhay ang Pilipinas! <ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00AD> #PiliPinasDebates2016",FALSE,0,NA,2016-03-02 20:05:36,FALSE,NA,"705121901127946241",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dunit_mstala16",2,TRUE,FALSE,NA,NA
"44","RT @imdanielpadilla: Good Luck Kuya MAR ! #MarwithaPlan #PiliPinasDebates2016",FALSE,0,NA,2016-03-02 20:00:50,FALSE,NA,"705120702010003456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_reawyn",3154,TRUE,FALSE,NA,NA
"45","RT @bernardokath: Goodluck kuya mar! <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> #PiliPinasDebates2016 #MarWithAPlan https://t.co/IhwF9xMHU2",FALSE,0,NA,2016-03-02 20:00:05,FALSE,NA,"705120512893018112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","limtraaacy",3425,TRUE,FALSE,NA,NA
"46","RT @PhilippineStar: Miriam: This is a show to educate the Filipino voter. Dapat may acad, professional, moral excellence. #PiliPinasDebates…",FALSE,0,NA,2016-03-02 19:51:06,FALSE,NA,"705118253979475968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eemarvin0312",59,TRUE,FALSE,NA,NA
"47","RT @raphaelpenalba: #PilipinasDebates2016 
Miriam Santiago
Rodrigo Duterte
Grace Poe
#VotePH2016 #BilangPilipino",FALSE,0,NA,2016-03-02 19:50:33,FALSE,NA,"705118114288181248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eemarvin0312",3,TRUE,FALSE,NA,NA
"48","RT @imdanielpadilla: Good Luck Kuya MAR ! #MarwithaPlan #PiliPinasDebates2016",FALSE,0,NA,2016-03-02 19:25:37,FALSE,NA,"705111838829051905",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DanielRocksTGG",3154,TRUE,FALSE,NA,NA
"49","RT @imdanielpadilla: Good Luck Kuya MAR ! #MarwithaPlan #PiliPinasDebates2016",FALSE,0,NA,2016-03-02 17:58:41,FALSE,NA,"705089963616894977",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imshynaa",3154,TRUE,FALSE,NA,NA
"50","Next time, I hope, a more competitive bunch of hosts para mas effective ang debate. #PiliPinasDebates2016",FALSE,0,NA,2016-03-02 17:40:19,FALSE,NA,"705085341733150720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamcherryfic",0,FALSE,FALSE,NA,NA
"51","Sorry guys, you got it wrong daw oh. Hahhaha <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #PiliPinasDebates2016   https://t.co/zuEK7qR7ES",FALSE,0,NA,2016-03-02 17:37:57,FALSE,NA,"705084745986740224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamcherryfic",0,FALSE,FALSE,NA,NA
"52","Pakyas man ni si Mike Enriquez mag host oy. Mura ra man ug nag OJT. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> Dili man unta siya ang kandidato. HAhaha #PilipinasDebates2016 <U+270C>",FALSE,0,NA,2016-03-02 17:28:08,FALSE,NA,"705082271678783489",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamcherryfic",0,FALSE,FALSE,NA,NA
"53","RT @ShamceyOfficial: We deserve better. We deserve a Miriam in this country. #PiliPinasDebates2016",FALSE,0,NA,2016-03-02 16:59:54,FALSE,NA,"705075166489907200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ygfamily_appler",28,TRUE,FALSE,NA,NA
"54","RT @MariaaVenusRaj: Miriam's wit, intelligence and confidence is what I admire most about her. #MiriamFTW #PilipinasDebates2016",FALSE,0,NA,2016-03-02 16:59:42,FALSE,NA,"705075118540587008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ygfamily_appler",18,TRUE,FALSE,NA,NA
"55","RT @ShutangInaBeks: Yung eksenang yung goals ni Duterte, specific, measurable, time bound. Sadly, hindi masyado attainable at realistic. #P…",FALSE,0,NA,2016-03-02 16:59:32,FALSE,NA,"705075074890485764",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ygfamily_appler",126,TRUE,FALSE,NA,NA
"56","RT @imdanielpadilla: Good Luck Kuya MAR ! #MarwithaPlan #PiliPinasDebates2016",FALSE,0,NA,2016-03-02 16:34:33,FALSE,NA,"705068789096787968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoycelGaytano",3154,TRUE,FALSE,NA,NA
"57","RT @imdanielpadilla: Good Luck Kuya MAR ! #MarwithaPlan #PiliPinasDebates2016",FALSE,0,NA,2016-03-02 16:30:14,FALSE,NA,"705067704185544704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xmaribeth02",3154,TRUE,FALSE,NA,NA
"58","RT @iamdarwincg: @imdanielpadilla @bernardokath Supporting @MARoxas #MarWithAPlan #RoxasRobredo #BayangMatuwid #PiliPinasDebates2016 https:…",FALSE,0,NA,2016-03-02 16:22:34,FALSE,NA,"705065772607938560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dane_fren",368,TRUE,FALSE,NA,NA
"59","RT @bernardokath: Goodluck kuya mar! <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> #PiliPinasDebates2016 #MarWithAPlan https://t.co/IhwF9xMHU2",FALSE,0,NA,2016-03-02 15:53:52,FALSE,NA,"705058549387304964",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DtorresJaylor",3425,TRUE,FALSE,NA,NA
"60","RT @PinoyHugotLines: Kapag nagsasalita si Mar o si Binay parang Ex ko, ang hirap PANIWALAAN.
#PiliPinasDebates2016",FALSE,0,NA,2016-03-02 15:49:20,FALSE,NA,"705057408515571712",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","iamjennfajardo",263,TRUE,FALSE,NA,NA
"61","RT @imdanielpadilla: Good Luck Kuya MAR ! #MarwithaPlan #PiliPinasDebates2016",FALSE,0,NA,2016-03-02 15:44:53,FALSE,NA,"705056291438202880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CCamenia",3154,TRUE,FALSE,NA,NA
"62","RT @PIANewsDesk: The 2nd Presidential Debate is happening in University of the Philippines Cebu on 20 Mar, 5PM. #PiliPinasDebates2016 https…",FALSE,0,NA,2016-03-02 15:36:12,FALSE,NA,"705054102837813248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IchBinGnade",4,TRUE,FALSE,NA,NA
"63","RT @imdanielpadilla: Good Luck Kuya MAR ! #MarwithaPlan #PiliPinasDebates2016",FALSE,0,NA,2016-03-02 15:25:17,FALSE,NA,"705051358831910912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","daphne_pad",3154,TRUE,FALSE,NA,NA
"64","RT @imdanielpadilla: Good Luck Kuya MAR ! #MarwithaPlan #PiliPinasDebates2016",FALSE,0,NA,2016-03-02 15:22:24,FALSE,NA,"705050632298737665",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MhaeKhulit_",3154,TRUE,FALSE,NA,NA
"65","RT @imdanielpadilla: Good Luck Kuya MAR ! #MarwithaPlan #PiliPinasDebates2016",FALSE,0,NA,2016-03-02 15:13:42,FALSE,NA,"705048440749752324",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kayeeeedelacruz",3154,TRUE,FALSE,NA,NA
"66","RT @PIANewsDesk: The 2nd Presidential Debate is happening in University of the Philippines Cebu on 20 Mar, 5PM. #PiliPinasDebates2016 https…",FALSE,0,NA,2016-03-02 15:10:07,FALSE,NA,"705047541612572672",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","unknownpinoy",4,TRUE,FALSE,NA,NA
"67","RT @PIANewsDesk: The 2nd Presidential Debate is happening in University of the Philippines Cebu on 20 Mar, 5PM. #PiliPinasDebates2016 https…",FALSE,0,NA,2016-03-02 15:08:03,FALSE,NA,"705047020365418497",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ipusongmamon",4,TRUE,FALSE,NA,NA
"68","RT @_bianca20: Ang pagiging pangulo ay hindi OJT. Buhay ng 100M pilipino ang nakasalalay dito.   -Mar Roxas            #MarWithAPlan #PiliP…",FALSE,0,NA,2016-03-02 15:07:49,FALSE,NA,"705046961213218819",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","angie521_g",5,TRUE,FALSE,NA,NA
"69","RT @Senyora: Oo nga GMA! 1 more hour! Wala rin naman masyado nanonood nung ibang shows n'yo. #sorrynotsorry #PiliPinasDebates2016",FALSE,0,NA,2016-03-02 15:02:19,FALSE,NA,"705045579605237760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ThirdyAcosta",5973,TRUE,FALSE,NA,NA
"70","The 2nd Presidential Debate is happening in University of the Philippines Cebu on 20 Mar, 5PM. #PiliPinasDebates2016 https://t.co/yEzGza3Nfe",FALSE,2,NA,2016-03-02 15:00:28,FALSE,NA,"705045112410079233",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PIANewsDesk",4,FALSE,FALSE,NA,NA
"71","RT @_bianca20: Ang pagiging pangulo ay hindi OJT. Buhay ng 100M pilipino ang nakasalalay dito.   -Mar Roxas            #MarWithAPlan #PiliP…",FALSE,0,NA,2016-03-02 14:56:20,FALSE,NA,"705044071081910272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","attyzcb",5,TRUE,FALSE,NA,NA
"72","RT @AdvisableTweets: TOP 3 PRESIDENT NA DESERVE TUMAKBO1. Santiago2. Duterte3. Poe#PiliPinasDebates2016",FALSE,0,NA,2016-03-02 14:55:43,FALSE,NA,"705043916257566720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","legaspihoneyp",263,TRUE,FALSE,NA,NA
"73","RT @imdanielpadilla: Good Luck Kuya MAR ! #MarwithaPlan #PiliPinasDebates2016",FALSE,0,NA,2016-03-02 14:55:25,FALSE,NA,"705043841833783296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","andreaford_",3154,TRUE,FALSE,NA,NA
"74","#PilipinasDebates2016 #Eleksyon2016 #PHVote https://t.co/m73ChC4sw1",FALSE,0,NA,2016-03-02 14:37:33,FALSE,NA,"705039342968967168",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ishiababy",0,FALSE,FALSE,NA,NA
"75","RT @BilangPilipino: Ano ang gusto mong itanong sa susunod na #PiliPinasDebates2016? Gamitin ang hashtag na #BilangPilipino! https://t.co/MX…",FALSE,0,NA,2016-03-02 14:35:36,FALSE,NA,"705038853061541888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","istan_l",50,TRUE,FALSE,NA,NA
"76","RT @LloydCadena: Kung kaklase mo ang mga presidentiables #PiliPinasDebates2016 https://t.co/kZlPhbkavE",FALSE,0,NA,2016-03-02 14:22:26,FALSE,NA,"705035539909464064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","judybaliton",1043,TRUE,FALSE,NA,NA
"77","RT @LloydCadena: BINAY - LAKING MAHIRAP
SANTIAGO - REAL LEADER
DUTERTE -  NATIVE IN THE PHILS
POE - BAGONG SOLUTION
ROXAS - BE LIKE US

#Pi…",FALSE,0,NA,2016-03-02 14:21:33,FALSE,NA,"705035317137399808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","judybaliton",544,TRUE,FALSE,NA,NA
"78","RT @cnnphilippines: We will be hosting the VP debate on April 10.Any questions you want us to ask the candidates? #PilipinasDebates2016 htt…",FALSE,0,NA,2016-03-02 14:15:53,FALSE,NA,"705033894454689796",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","acibarperly",24,TRUE,FALSE,NA,NA
